Club ID,Club Name,Rotaract Club Name,Rotaract Club ID,Rotaract Club Status,Rotaract Club Base,Country/Geographic Area,Sponsor Clubs,President / Advisor Term Reported,District,Zone,RI Zone,Total Reported Members,Arrears,Officers,isArrears,outstanding,outstandingUSD,outstandingINR,isAtRisk,isNoOfficers,officerRole,officerLastReported,myRotaryAccount,trfTotal,trfAnnual,trfPolio,trfOther,trfEndowment,afPerCapita,isNewClub,charterDate,charterMembers,sponsoredInteractClubs,sponsoredInteractCount
8825562,Seshadripuram Academy of Business Studies,Seshadripuram Academy of Business Studies,8825562,Active,University,India,Kengeri Upanagara (Rotary),2026 - 2027,3191,Zone 7,Zone 7,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825547,Seshadripuram Institute of Commerce & Management,Seshadripuram Institute of Commerce & Management,8825547,Active,University,India,Bangalore South Parade (Rotary),2026 - 2027,3191,Zone 7,Zone 7,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
91568,Shantiniketan,Shantiniketan,91568,Active,University,India,Ramanagaram (Rotary),2026 - 2027,3191,Zone 7,Zone 7,3,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
213076,Shishu Mandir,Shishu Mandir,213076,Active,Community,India,Bangalore Whitefield Central (Rotary),2026 - 2027,3191,Zone 7,Zone 7,16,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827863,Shri Gnanambica Degree College Madanapalle,Shri Gnanambica Degree College Madanapalle,8827863,Active,University,India,Madanapalle (Rotary),2026 - 2027,3191,Zone 7,Zone 7,39,Yes,Yes,TRUE,20709,215.72,20709,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
213531,Sri Bhagawan Mahaveer Jain College KGF,Sri Bhagawan Mahaveer Jain College KGF,213531,Active,University,India,Kolar Gold Fields (Rotary),2026 - 2027,3191,Zone 7,Zone 7,2,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827781,Sri Saraswathi Vidyanikethana,Sri Saraswathi Vidyanikethana,8827781,Active,University,India,Bangalore Lakeside (Rotary),2026 - 2027,3191,Zone 7,Zone 7,18,Yes,Yes,TRUE,9558,99.56,9558,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827495,SRNGS Boys Hostel,SRNGS Boys Hostel,8827495,Active,Community,India,E-Club of Bangalore District 3190 (Rotary),2026 - 2027,3191,Zone 7,Zone 7,33,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
84598,S.S.M.R.V. College,S.S.M.R.V. College,84598,Active,University,India,Bangalore Cantonment (Rotary),2026 - 2027,3191,Zone 7,Zone 7,51,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824472,St. Francis de Sales College,St. Francis de Sales College,8824472,Active,University,India,Bangalore Health City (Rotary),2023 - 2024,3191,Zone 7,Zone 7,2,Yes,No,TRUE,2566,26.73,2566,FALSE,TRUE,Rotaract President,2023 - 2024,N,0,0,0,0,0,0,FALSE,,0,,0
8081,St. Joseph's College Of Commerce,St. Joseph's College Of Commerce,8081,Active,University,India,Bangalore Cantonment (Rotary),2026 - 2027,3191,Zone 7,Zone 7,4,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828123,SVCE Tirupati,SVCE Tirupati,8828123,Active,University,India,Tirupati (Rotary),2026 - 2027,3191,Zone 7,Zone 7,106,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827943,S-VYASA,S-VYASA,8827943,Active,University,India,Bengaluru Malhar (Rotary),2026 - 2027,3191,Zone 7,Zone 7,17,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212680,T.S.M.T.,T.S.M.T.,212680,Active,Community,India,Bangalore Southwest (Rotary),2024 - 2025,3191,Zone 7,Zone 7,17,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8826526,V.E.T First Grade College JP Nagar,V.E.T First Grade College JP Nagar,8826526,Active,University,India,Bangalore Spandana (Rotary),2025 - 2026,3191,Zone 7,Zone 7,15,Yes,No,TRUE,9126,95.06,9126,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827555,Acharya Bangalore B School,Acharya Bangalore B School,8827555,Active,University,India,Bangalore Brigades (Rotary),2026 - 2027,3192,Zone 7,Zone 7,4,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826946,Aditya Institute of Management Studies,Aditya Institute of Management Studies,8826946,Active,University,India,Bangalore Yelahanka (Rotary),2026 - 2027,3192,Zone 7,Zone 7,44,Yes,Yes,TRUE,23364,243.38,23364,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824484,Agragami Degree College,Agragami Degree College,8824484,Active,University,India,Bangalore Yelahanka (Rotary),2021 - 2022,3192,Zone 7,Zone 7,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
215387,AIMIT College,AIMIT College,215387,Active,University,India,Bangalore West (Rotary),2025 - 2026,3192,Zone 7,Zone 7,15,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
216045,AIMS Institute of Higher Education,AIMS Institute of Higher Education,216045,Active,University,India,Bangalore Udyog (Rotary),2026 - 2027,3192,Zone 7,Zone 7,5,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826703,Ambedkar Institute of Technology,Ambedkar Institute of Technology,8826703,Active,University,India,Bangalore Sadgamaya (Rotary),2025 - 2026,3192,Zone 7,Zone 7,15,Yes,No,TRUE,8629,89.89,8629,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
61077,Baldwin Women's Methodist College,Baldwin Women's Methodist College,61077,Active,University,India,Bangalore Brigades (Rotary),2025 - 2026,3192,Zone 7,Zone 7,11,Yes,No,TRUE,2745,28.59,2745,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8199,Bangalore,Bangalore,8199,Active,Community,India,Bangalore (Rotary),2026 - 2027,3192,Zone 7,Zone 7,80,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,2
217197,Bangalore Basaveshwaranagar,Bangalore Basaveshwaranagar,217197,Active,Community,India,Bangalore Basaveswaranagar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,18,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825097,Bangalore Bhuvaneshwari Nagar,Bangalore Bhuvaneshwari Nagar,8825097,Active,Community,India,Bangalore Bhuvaneshwarinagar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,13,Yes,Yes,TRUE,10057,104.76,10057,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
89917,Bangalore Golden Rock,Bangalore Golden Rock,89917,Active,Community,India,Bangalore Brigades (Rotary),2026 - 2027,3192,Zone 7,Zone 7,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8187,Bangalore Indiranagar,Bangalore Indiranagar,8187,Active,Community,India,Bangalore Indiranagar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,13,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
215774,Bangalore Junction,Bangalore Junction,215774,Active,Community,India,Bangalore Junction (Rotary),2024 - 2025,3192,Zone 7,Zone 7,20,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8826766,Bangalore Nandini,Bangalore Nandini,8826766,Active,Community,India,Bangalore Nandini (Rotary),2025 - 2026,3192,Zone 7,Zone 7,20,Yes,No,TRUE,16992,177,16992,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
90196,Bangalore North West,Bangalore North West,90196,Active,Community,India,Bangalore North West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,18,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,10.53,10.53,0,0,0,0,FALSE,,0,,0
8826605,Bangalore Oasis,Bangalore Oasis,8826605,Active,Community,India,Bangalore Oasis (Rotary),2026 - 2027,3192,Zone 7,Zone 7,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
215080,Bangalore Rajmahal Vilas,Bangalore Rajmahal Vilas,215080,Active,Community,India,Bangalore Rajmahal Vilas (Rotary),2026 - 2027,3192,Zone 7,Zone 7,25,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8173,Bangalore R.T. Nagar,Bangalore R.T. Nagar,8173,Active,Community,India,Bangalore R.T. Nagar (Rotary),2025 - 2026,3192,Zone 7,Zone 7,9,Yes,No,TRUE,8003,83.36,8003,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8825840,Bangalore Udyog,Bangalore Udyog,8825840,Active,Community,India,Bangalore Udyog (Rotary),2026 - 2027,3192,Zone 7,Zone 7,44,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825975,Bangalore Warriors,Bangalore Warriors,8825975,Active,Community,India,Bengaluru Manyata (Rotary),2026 - 2027,3192,Zone 7,Zone 7,10,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8165,Bangalore West,Bangalore West,8165,Active,Community,India,Bangalore West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,31,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826631,Bengaluru Avinya,Bengaluru Avinya,8826631,Active,Community,India,Bangalore Brigades (Rotary),2025 - 2026,3192,Zone 7,Zone 7,5,Yes,No,TRUE,4248,44.25,4248,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827481,Bengaluru Compassion Crew,Bengaluru Compassion Crew,8827481,Active,Community,India,Bengaluru Platinum City (Rotary),2025 - 2026,3192,Zone 7,Zone 7,14,Yes,No,TRUE,11894,123.9,11894,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8823830,Bengaluru Nagasandra,Bengaluru Nagasandra,8823830,Active,Community,India,Bangalore Udyog (Rotary),2026 - 2027,3192,Zone 7,Zone 7,32,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826606,Bengaluru Nava Chaitanya,Bengaluru Nava Chaitanya,8826606,Active,Community,India,Swarna Bengaluru (Rotaract),2026 - 2027,3192,Zone 7,Zone 7,10,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8823923,Bengaluru Orion Gateway,Bengaluru Orion Gateway,8823923,Active,Community,India,Bengaluru Orion Gateway (Rotary),2026 - 2027,3192,Zone 7,Zone 7,18,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
216046,Bishop Cotton Yelahanka,Bishop Cotton Yelahanka,216046,Active,University,India,Bangalore R.T. Nagar (Rotary),2021 - 2022,3192,Zone 7,Zone 7,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
215552,BMS Yelahanka,BMS Yelahanka,215552,Active,University,India,Bangalore Yelahanka (Rotary),2026 - 2027,3192,Zone 7,Zone 7,8,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828021,BNM Institute of Technology,BNM Institute of Technology,8828021,Active,University,India,Bangalore Mahalakshmi Central (Rotary),2026 - 2027,3192,Zone 7,Zone 7,18,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827601,Charan's Degree College,Charan's Degree College,8827601,Active,University,India,Bangalore Ulsoor (Rotary),2026 - 2027,3192,Zone 7,Zone 7,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827833,Christ University Bangalore Yeshwanthpur Campus,Christ University Bangalore Yeshwanthpur Campus,8827833,Active,University,India,Bangalore Udyog (Rotary),2026 - 2027,3192,Zone 7,Zone 7,168,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828358,Christ University Bannerghatta Road Campus,Christ University Bannerghatta Road Campus,8828358,Active,University,India,Bangalore North West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,36,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826693,Christ University Central Campus,Christ University Central Campus,8826693,Active,University,India,Bangalore North West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,30,Yes,Yes,TRUE,16376,170.58,16376,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828466,Christ University Kengeri Campus,Christ University Kengeri Campus,8828466,Active,University,India,Bangalore North West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,60,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212785,C M R I T,C M R I T,212785,Active,University,India,Bangalore Ramamurthy Nagar (Rotary),2025 - 2026,3192,Zone 7,Zone 7,17,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827752,Dhanwantri Institutions,Dhanwantri Institutions,8827752,Active,University,India,Bangalore Udyog (Rotary),2026 - 2027,3192,Zone 7,Zone 7,39,Yes,Yes,TRUE,20709,215.72,20709,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825140,Falcon Youth,Falcon Youth,8825140,Active,Community,India,Bangalore Indiranagar (Rotary),2025 - 2026,3192,Zone 7,Zone 7,19,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
214320,GEMs B School,GEMs B School,214320,Active,University,India,Bangalore Junction (Rotary),2025 - 2026,3192,Zone 7,Zone 7,15,Yes,No,TRUE,2922,30.44,2922,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826418,GITAM Bengaluru,GITAM Bengaluru,8826418,Active,University,India,Bengaluru Manyata (Rotary),2024 - 2025,3192,Zone 7,Zone 7,12,Yes,No,TRUE,12930,134.69,12930,TRUE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8828495,Government First Grade College Chikkanayakanahalli Kalpataru Youths,Government First Grade College Chikkanayakanahalli Kalpataru Youths,8828495,Active,University,India,Chiknayakanahally (Rotary),2026 - 2027,3192,Zone 7,Zone 7,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827838,Gulmohar KIT MBA Department Tiptur,Gulmohar KIT MBA Department Tiptur,8827838,Active,University,India,Bangalore Gulmohar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827415,HKBK Group of Institutions,HKBK Group of Institutions,8827415,Active,University,India,Bangalore Skyway (Rotary),2026 - 2027,3192,Zone 7,Zone 7,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827620,HKES Sree Veerendra Patil Degree College,HKES Sree Veerendra Patil Degree College,8827620,Active,University,India,Bangalore Nandini (Rotary),2026 - 2027,3192,Zone 7,Zone 7,15,Yes,Yes,TRUE,8144,84.83,8144,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828060,H K Veeranna Gowda College,H K Veeranna Gowda College,8828060,Active,University,India,Maddur (Rotary),2026 - 2027,3192,Zone 7,Zone 7,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826152,Jyothy Institute of Technology,Jyothy Institute of Technology,8826152,Active,University,India,Bangalore (Rotary),2026 - 2027,3192,Zone 7,Zone 7,27,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827608,Koshys Institute of Management Studies Autonomous,Koshys Institute of Management Studies Autonomous,8827608,Active,University,India,Bangalore DownTowners (Rotary),2026 - 2027,3192,Zone 7,Zone 7,20,Yes,Yes,TRUE,10620,110.63,10620,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828051,Mandya,Mandya,8828051,Active,Community,India,Bangalore (Rotary); Sakkare Naadu Mandya (Rotary),2026 - 2027,3192,Zone 7,Zone 7,24,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212892,MES College,MES College,212892,Active,University,India,Bangalore North West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,22,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825496,MES Institute of Management,MES Institute of Management,8825496,Active,University,India,Bangalore North (Rotary),2026 - 2027,3192,Zone 7,Zone 7,2,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828574,MKPM RV Institute of Legal Studies,MKPM RV Institute of Legal Studies,8828574,Active,University,India,Bangalore Brigades (Rotary),2026 - 2027,3192,Zone 7,Zone 7,29,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,TRUE,13-Jul-2026,29,,0
8827567,MP Birla Institute of Management,MP Birla Institute of Management,8827567,Active,University,India,E-Club of Bengaluru Sakhi (Rotary),2026 - 2027,3192,Zone 7,Zone 7,17,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827247,M. S. Engineering College,M. S. Engineering College,8827247,Active,University,India,Bangalore Bhuvaneshwarinagar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,11,Yes,No,TRUE,19919,207.49,19919,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827146,"M S Ramaiah College of Arts, Science and Commerce","M S Ramaiah College of Arts, Science and Commerce",8827146,Active,University,India,Bangalore North West (Rotary),2026 - 2027,3192,Zone 7,Zone 7,17,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827782,NBC College,NBC College,8827782,Active,University,India,Bangalore DownTowners (Rotary),2025 - 2026,3192,Zone 7,Zone 7,27,Yes,No,TRUE,14337,149.34,14337,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
68154,Presidency College,Presidency College,68154,Active,University,India,Bangalore Rajmahal Vilas (Rotary),2026 - 2027,3192,Zone 7,Zone 7,18,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
217365,Presidency University Bangalore,Presidency University Bangalore,217365,Active,University,India,Bangalore Oasis (Rotary),2026 - 2027,3192,Zone 7,Zone 7,10,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827584,Rajanukunte Royals,Rajanukunte Royals,8827584,Active,Community,India,Bengaluru Nagasandra (Rotaract),2026 - 2027,3192,Zone 7,Zone 7,8,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825298,RajaRajeswari College of Engineering,RajaRajeswari College of Engineering,8825298,Active,University,India,Bangalore (Rotary),2026 - 2027,3192,Zone 7,Zone 7,1,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212992,Ramaiah Institute of Management (RIMS),Ramaiah Institute of Management (RIMS),212992,Active,University,India,Bangalore Rajmahal Vilas (Rotary),2026 - 2027,3192,Zone 7,Zone 7,42,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826806,RPA First Grade College Rajajinagar,RPA First Grade College Rajajinagar,8826806,Active,University,India,Bangalore West (Rotary),2025 - 2026,3192,Zone 7,Zone 7,18,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8825021,RUAS,RUAS,8825021,Active,University,India,Bengaluru Manyata (Rotary),2026 - 2027,3192,Zone 7,Zone 7,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827603,Sahakaranagar,Sahakaranagar,8827603,Active,Community,India,Bangalore Sahakaranagar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,12,Yes,Yes,TRUE,10195,106.2,10195,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825126,Sai Vidya Institute of Technology,Sai Vidya Institute of Technology,8825126,Active,University,India,Bangalore Yelahanka (Rotary),2026 - 2027,3192,Zone 7,Zone 7,119,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828032,Seshadripuram College,Seshadripuram College,8828032,Active,University,India,Bangalore Centennial (Rotary),2026 - 2027,3192,Zone 7,Zone 7,19,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
214429,Seshadripuram Institute of Management Studies,Seshadripuram Institute of Management Studies,214429,Active,University,India,Bangalore Yelahanka (Rotary),2025 - 2026,3192,Zone 7,Zone 7,25,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827053,Siddaganga Institute of Technology Tumakuru,Siddaganga Institute of Technology Tumakuru,8827053,Active,University,India,Tumkur Central (Rotary),2026 - 2027,3192,Zone 7,Zone 7,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825501,Silicon City,Silicon City,8825501,Active,University,India,Bengaluru Manyata (Rotary),2026 - 2027,3192,Zone 7,Zone 7,23,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827610,Soundarya Institute of Management and Science,Soundarya Institute of Management and Science,8827610,Active,University,India,Bengaluru Chimney Hill (Rotary),2026 - 2027,3192,Zone 7,Zone 7,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826279,Sree Siddaganga First Grade College,Sree Siddaganga First Grade College,8826279,Active,University,India,Nelamangala (Rotary),2024 - 2025,3192,Zone 7,Zone 7,12,Yes,No,TRUE,12462,129.81,12462,TRUE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8826201,Sri Basaveshwara First Grade College,Sri Basaveshwara First Grade College,8826201,Active,University,India,Nelamangala (Rotary),2024 - 2025,3192,Zone 7,Zone 7,12,Yes,No,TRUE,12462,129.81,12462,TRUE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8827585,Sri Guru Sai First Grade College,Sri Guru Sai First Grade College,8827585,Active,University,India,Bengaluru Spectrum (Rotary),2025 - 2026,3192,Zone 7,Zone 7,45,Yes,No,TRUE,23895,248.91,23895,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8828351,Srirangapatna,Srirangapatna,8828351,Active,Community,India,Srirangapatna (Rotary),2026 - 2027,3192,Zone 7,Zone 7,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828029,Sri Sai College for Women,Sri Sai College for Women,8828029,Active,University,India,Bangalore Mahalakshmi Central (Rotary),2026 - 2027,3192,Zone 7,Zone 7,19,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826801,St. Annes Degree College for Women,St. Annes Degree College for Women,8826801,Active,University,India,Bangalore Ulsoor (Rotary),2025 - 2026,3192,Zone 7,Zone 7,14,Yes,No,TRUE,7434,77.44,7434,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826849,St. Anne's First Grade College for Women,St. Anne's First Grade College for Women,8826849,Active,University,India,Bangalore Kalyan (Rotary),2025 - 2026,3192,Zone 7,Zone 7,25,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8824314,St. Claret College,St. Claret College,8824314,Active,University,India,Bengaluru Jalahalli (Rotary),2026 - 2027,3192,Zone 7,Zone 7,13,Yes,Yes,TRUE,8480,88.33,8480,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824042,St Pauls College,St Pauls College,8824042,Active,University,India,Bangalore Vidyaranyapura (Rotary),2021 - 2022,3192,Zone 7,Zone 7,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,N/A,N,0,0,0,0,0,0,FALSE,,0,,0
212458,Surana College,Surana College,212458,Active,University,India,Bangalore Indiranagar (Rotary),2026 - 2027,3192,Zone 7,Zone 7,35,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
217238,Surana College Peenya,Surana College Peenya,217238,Active,University,India,Bangalore Udyog (Rotary),2025 - 2026,3192,Zone 7,Zone 7,7,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
